model_layer,pearson,kendall
ai-forever/ru-en-RoSBERTa_layer_12,0.37375926781744556,0.2858152547005074
ai-forever/ru-en-RoSBERTa_layer_13,0.37965488406693737,0.28952621033535836
ai-forever/ru-en-RoSBERTa_layer_14,0.380320938872741,0.28776732785793774
ai-forever/ru-en-RoSBERTa_layer_15,0.37710101518235895,0.2828847146283504
ai-forever/ru-en-RoSBERTa_layer_16,0.38575479448841477,0.28876172162088265
ai-forever/ru-en-RoSBERTa_layer_17,0.3966181240300508,0.29594473016731093
ai-forever/ru-en-RoSBERTa_layer_18,0.4116159206232037,0.3113141386979169
ai-forever/ru-en-RoSBERTa_layer_19,0.4343740886510771,0.3305219176491198
ai-forever/ru-en-RoSBERTa_layer_20,0.4363725711007005,0.3318597728994524
ai-forever/ru-en-RoSBERTa_layer_21,0.4352651558767222,0.3270020841928878
ai-forever/ru-en-RoSBERTa_layer_22,0.4445844753296374,0.3321305293191625
ai-forever/ru-en-RoSBERTa_layer_23,0.45384397766623275,0.3409049974615839
kazzand/ru-longformer-tiny-16384_layer_0,0.3632168447070538,0.2736461591668203
kazzand/ru-longformer-tiny-16384_layer_1,0.3632168447070538,0.2736461591668203
kazzand/ru-longformer-tiny-16384_layer_2,0.3632168447070538,0.2736461591668203
kazzand/ru-longformer-base-4096_layer_0,0.2613855421527531,0.18743443960973863
kazzand/ru-longformer-base-4096_layer_1,0.2613855421527531,0.18743443960973863
kazzand/ru-longformer-base-4096_layer_2,0.2613855421527531,0.18743443960973863
kazzand/ru-longformer-base-4096_layer_3,0.2613855421527531,0.18743443960973863
kazzand/ru-longformer-base-4096_layer_4,0.2613855421527531,0.18743443960973863
kazzand/ru-longformer-base-4096_layer_5,0.2613855421527531,0.18743443960973863
kazzand/ru-longformer-base-4096_layer_6,0.2613855421527531,0.18743443960973863
kazzand/ru-longformer-base-4096_layer_7,0.2613855421527531,0.18743443960973863
kazzand/ru-longformer-base-4096_layer_8,0.2613855421527531,0.18743443960973863
kazzand/ru-longformer-base-4096_layer_9,0.2613855421527531,0.18743443960973863
kazzand/ru-longformer-base-4096_layer_10,0.2613855421527531,0.18743443960973863
kazzand/ru-longformer-base-4096_layer_11,0.2613855421527531,0.18743443960973863
kazzand/ru-longformer-large-4096_layer_0,0.3659134636041077,0.28509752187909476
kazzand/ru-longformer-large-4096_layer_1,0.3659134636041077,0.28509752187909476
kazzand/ru-longformer-large-4096_layer_2,0.3659134636041077,0.28509752187909476
kazzand/ru-longformer-large-4096_layer_3,0.3659134636041077,0.28509752187909476
kazzand/ru-longformer-large-4096_layer_4,0.3659134636041077,0.28509752187909476
kazzand/ru-longformer-large-4096_layer_5,0.3659134636041077,0.28509752187909476
kazzand/ru-longformer-large-4096_layer_6,0.3659134636041077,0.28509752187909476
kazzand/ru-longformer-large-4096_layer_7,0.3659134636041077,0.28509752187909476
kazzand/ru-longformer-large-4096_layer_8,0.3659134636041077,0.28509752187909476
kazzand/ru-longformer-large-4096_layer_9,0.3659134636041077,0.28509752187909476
kazzand/ru-longformer-large-4096_layer_10,0.3659134636041077,0.28509752187909476
kazzand/ru-longformer-large-4096_layer_11,0.3659134636041077,0.28509752187909476
kazzand/ru-longformer-large-4096_layer_12,0.3659134636041077,0.28509752187909476
kazzand/ru-longformer-large-4096_layer_13,0.3659134636041077,0.28509752187909476
kazzand/ru-longformer-large-4096_layer_14,0.3659134636041077,0.28509752187909476
kazzand/ru-longformer-large-4096_layer_15,0.3659134636041077,0.28509752187909476
kazzand/ru-longformer-large-4096_layer_16,0.3659134636041077,0.28509752187909476
kazzand/ru-longformer-large-4096_layer_17,0.3659134636041077,0.28509752187909476
kazzand/ru-longformer-large-4096_layer_18,0.3659134636041077,0.28509752187909476
kazzand/ru-longformer-large-4096_layer_19,0.3659134636041077,0.28509752187909476
kazzand/ru-longformer-large-4096_layer_20,0.3659134636041077,0.28509752187909476
kazzand/ru-longformer-large-4096_layer_21,0.3659134636041077,0.28509752187909476
kazzand/ru-longformer-large-4096_layer_22,0.3659134636041077,0.28509752187909476
kazzand/ru-longformer-large-4096_layer_23,0.3659134636041077,0.28509752187909476
ai-forever/ruT5-base_layer_0,0.35940613813162187,0.2648395955970793
ai-forever/ruT5-base_layer_1,0.3411928564270189,0.250426561131776
ai-forever/ruT5-base_layer_2,0.3544167371471192,0.2582136380136697
ai-forever/ruT5-base_layer_3,0.3598730434625538,0.2640108232500218
ai-forever/ruT5-base_layer_4,0.35767219064803046,0.26130334662864857
ai-forever/ruT5-base_layer_5,0.33855967424874034,0.23927722799712414
ai-forever/ruT5-base_layer_6,0.3342944667440508,0.23395783275277915
ai-forever/ruT5-base_layer_7,0.34514583040378854,0.24884895417033182
ai-forever/ruT5-base_layer_8,0.3246949611287667,0.2259628135531947
ai-forever/ruT5-base_layer_9,0.2863990437988861,0.19864915234345912
ai-forever/ruT5-base_layer_10,0.2684447739028697,0.18262791760990052
ai-forever/ruT5-base_layer_11,0.25959481368802617,0.17507817940444526
ai-forever/ruT5-large_layer_0,0.34683522350084195,0.2560311283465483
ai-forever/ruT5-large_layer_1,0.2857261813632397,0.2090736887088139
ai-forever/ruT5-large_layer_2,0.3282326492370165,0.2409105429254522
ai-forever/ruT5-large_layer_3,0.3378289749972989,0.25041153468175964
ai-forever/ruT5-large_layer_4,0.33584061912366014,0.24583179752922465
ai-forever/ruT5-large_layer_5,0.3288353165801998,0.23947716779813982
ai-forever/ruT5-large_layer_6,0.31968600577986517,0.23269252552886122
ai-forever/ruT5-large_layer_7,0.3160761041013404,0.22746866950932276
ai-forever/ruT5-large_layer_8,0.3095512513467853,0.2222129607091774
ai-forever/ruT5-large_layer_9,0.2928549237455207,0.20752882884937723
ai-forever/ruT5-large_layer_10,0.2543558458326026,0.17394007169935716
ai-forever/ruT5-large_layer_11,0.2601425221612412,0.1794346763540546
ai-forever/ruT5-large_layer_12,0.2680103235050247,0.18940459668402737
ai-forever/ruT5-large_layer_13,0.25687604237138056,0.18121908334137266
