model_layer,pearson,kendall
facebook/mbart-large-50_layer_9,0.35640183537344006,0.24602717704486093
facebook/mbart-large-50_layer_10,0.3457533012355273,0.23521915828470233
facebook/mbart-large-50_layer_11,0.33293845285136353,0.22577822523081376
facebook/mbart-large-50-many-to-many-mmt_layer_0,0.33133521369295993,0.22962214856962015
facebook/mbart-large-50-many-to-many-mmt_layer_1,0.34982020905282096,0.24432234075233591
facebook/mbart-large-50-many-to-many-mmt_layer_2,0.35899270706510594,0.25189760390119714
facebook/mbart-large-50-many-to-many-mmt_layer_3,0.3525741645209066,0.2509486855874332
facebook/mbart-large-50-many-to-many-mmt_layer_4,0.3436744742832019,0.24914734912740677
facebook/mbart-large-50-many-to-many-mmt_layer_5,0.3391069756790448,0.2483110143423945
facebook/mbart-large-50-many-to-many-mmt_layer_6,0.34910916907876427,0.25196193734619804
facebook/mbart-large-50-many-to-many-mmt_layer_7,0.36034776835165677,0.2587330324325474
facebook/mbart-large-50-many-to-many-mmt_layer_8,0.37071701860392947,0.26574537793765035
facebook/mbart-large-50-many-to-many-mmt_layer_9,0.3780191823097597,0.2720339721864926
facebook/mbart-large-50-many-to-many-mmt_layer_10,0.39142800515174403,0.28184582409251385
facebook/mbart-large-50-many-to-many-mmt_layer_11,0.39597422484582634,0.283983909595418
google/mt5-small_layer_0,0.3288072917255337,0.23147173511339733
google/mt5-small_layer_1,0.33376125645028276,0.23705266146722923
google/mt5-small_layer_2,0.34229516078078037,0.2412825854760413
google/mt5-small_layer_3,0.36034633592493737,0.25217102104245115
google/mt5-small_layer_4,0.36253619420404454,0.25355419010997143
google/mt5-small_layer_5,0.3669776687258301,0.25847569865254366
google/mt5-small_layer_6,0.3810581751510023,0.2672250471726721
google/mt5-small_layer_7,0.3526537175647873,0.2431804221035692
google/mt5-base_layer_0,0.31612253012294894,0.22294755365077223
google/mt5-base_layer_1,0.3321023806478934,0.23370732232718014
google/mt5-base_layer_2,0.3377869874741512,0.23628066012721788
google/mt5-base_layer_3,0.3390800454136234,0.238194580115996
google/mt5-base_layer_4,0.31724274253208207,0.22254546961951632
google/mt5-base_layer_5,0.2798128046340026,0.19944976286417734
google/mt5-base_layer_6,0.27499652293270294,0.19838826102166177
google/mt5-base_layer_7,0.2682942044557515,0.19330591886658716
google/mt5-base_layer_8,0.26026756054310113,0.1878054093190064
google/mt5-base_layer_9,0.26151603304390353,0.1894941622502812
google/mt5-base_layer_10,0.25174864199217456,0.18540898849272125
google/mt5-base_layer_11,0.23548884731526237,0.1744079693975598
google/mt5-large_layer_0,0.32944173558262135,0.23024217614679193
google/mt5-large_layer_1,0.3419012403368072,0.24110566850228873
google/mt5-large_layer_2,0.3527272384949999,0.2509165188649327
google/mt5-large_layer_3,0.35515069881370737,0.25155985331494213
google/mt5-large_layer_4,0.3557147237909342,0.2513990197024398
google/mt5-large_layer_5,0.35994440226936997,0.25410102439247945
google/mt5-large_layer_6,0.3656460544425924,0.2580414478987873
google/mt5-large_layer_7,0.3717294069020503,0.2629307897188591
google/mt5-large_layer_8,0.3769626539021652,0.2672411305339223
google/mt5-large_layer_9,0.3816976474673302,0.27058646967397143
google/mt5-large_layer_10,0.38726439189337203,0.27391572545277026
google/mt5-large_layer_11,0.3901056902679803,0.2760869792215521
google/mt5-large_layer_12,0.39710334117515655,0.2820307834041473
google/mt5-large_layer_13,0.4015244941000297,0.2846915774904284
google/mt5-large_layer_14,0.40793801971491006,0.29017600367675894
google/mt5-large_layer_15,0.40726318162837444,0.28983825309050393
google/mt5-large_layer_16,0.40226152099586343,0.288069083352978
google/mt5-large_layer_17,0.40714846311001507,0.291816506524283
google/mt5-large_layer_18,0.41433921712208344,0.2983302678306286
google/mt5-large_layer_19,0.40481553587027846,0.29022425376050964
google/mt5-large_layer_20,0.39197871822223623,0.27775964879157666
google/mt5-large_layer_21,0.3646330212582023,0.2573337800037769
google/mt5-large_layer_22,0.3816548712949041,0.2694606343864549
google/mt5-large_layer_23,0.36005958893891393,0.2508200186974313
google/mt5-xl_layer_0,0.31560495254921783,0.22153221786075142
google/mt5-xl_layer_1,0.3400375460721831,0.2369079112159771
google/mt5-xl_layer_2,0.34625488219742606,0.24261750445981092
google/mt5-xl_layer_3,0.34931816517572983,0.2448852583960942
google/mt5-xl_layer_4,0.3504685695642012,0.24554467620735387
google/mt5-xl_layer_5,0.347973982694298,0.24314825538106868
google/mt5-xl_layer_6,0.34935414601784154,0.2435020893285739
google/mt5-xl_layer_7,0.35143288314449167,0.24459575789358992
google/mt5-xl_layer_8,0.35556585709277577,0.2476194298086343
google/mt5-xl_layer_9,0.3586229881218312,0.24995151718991857
google/mt5-xl_layer_10,0.3629860484468719,0.2537632738062245
google/mt5-xl_layer_11,0.36708652874686215,0.25625619480001105
google/mt5-xl_layer_12,0.3707350509840349,0.25963370066256064
google/mt5-xl_layer_13,0.3778294393360017,0.2647321261788855
google/mt5-xl_layer_14,0.38418053874125835,0.2694767177477051
google/mt5-xl_layer_15,0.39006173930946375,0.27457514326402993
google/mt5-xl_layer_16,0.3909221723038605,0.27460730998653043
google/mt5-xl_layer_17,0.39117474222223086,0.2744625597352783
google/mt5-xl_layer_18,0.3929591390866548,0.27648906325280803
google/mt5-xl_layer_19,0.3967209302640827,0.2785638168540885
google/mt5-xl_layer_20,0.41315653366816096,0.28795649982422633
google/mt5-xl_layer_21,0.4194035706205842,0.2908354214880186
google/mt5-xl_layer_22,0.4036582837362885,0.28078332070662104
google/mt5-xl_layer_23,0.3809809888869979,0.2648447097076371
google/byt5-small_layer_0,0.2544927445725379,0.27031305253271737
google/byt5-small_layer_1,0.3793025924486337,0.3046992788857221
google/byt5-small_layer_2,0.4101173475494677,0.3176463846921621
google/byt5-small_layer_3,0.41205129311717326,0.3227287268472367
google/byt5-small_layer_4,0.39007627373039716,0.3130465433745946
google/byt5-small_layer_5,0.3904003110837273,0.31803238536216777
google/byt5-small_layer_6,0.4338559586257276,0.3369625015536956
google/byt5-small_layer_7,0.42293284739106357,0.32627626743053995
google/byt5-small_layer_8,0.4348777058818522,0.331059907974859
google/byt5-small_layer_9,0.412772956685533,0.3114864573333217
google/byt5-small_layer_10,0.3876475329847542,0.3032678597344511
google/byt5-small_layer_11,0.3846480828145483,0.30789986777451905
google/byt5-base_layer_0,0.2590251258315582,0.2732723910027608
google/byt5-base_layer_1,0.4315367749051994,0.35832120529400907
google/byt5-base_layer_2,0.46423259981082554,0.3588037061315162
google/byt5-base_layer_3,0.4754162560025551,0.3646580496266021
google/byt5-base_layer_4,0.48158283922281303,0.36869497330041134
google/byt5-base_layer_5,0.48515415092608866,0.36917747413791846
google/byt5-base_layer_6,0.49097469319443954,0.3760772361142697
google/byt5-base_layer_7,0.49202362068660976,0.37765340551679283
google/byt5-base_layer_8,0.4947722095171475,0.38010746882506424
google/byt5-base_layer_9,0.49361054248989433,0.3763345698942735
google/byt5-base_layer_10,0.5099458645882495,0.3862740871469194
google/byt5-base_layer_11,0.49892330985638134,0.3729503476357714
google/byt5-base_layer_12,0.4896814699651061,0.3654876414968233
google/byt5-base_layer_13,0.4844264806183572,0.360765876204045
google/byt5-base_layer_14,0.4711969571870865,0.34952360669012994
google/byt5-base_layer_15,0.46006554744317807,0.34300302256956156
google/byt5-base_layer_16,0.45350461560403194,0.33813658692496285
google/byt5-base_layer_17,0.449823331139433,0.3357079993761772
google/byt5-large_layer_0,0.24792389654002825,0.2692515506902018
google/byt5-large_layer_1,0.41297322107945883,0.35325494650018474
google/byt5-large_layer_2,0.4225835704424827,0.35695411958773904
google/byt5-large_layer_3,0.41489227784597404,0.3546863656514557
google/byt5-large_layer_4,0.4127081115030866,0.35302977944268144
google/byt5-large_layer_5,0.41212566375994253,0.3534318634739373
google/byt5-large_layer_6,0.4139450616004932,0.3544129485102017
google/byt5-large_layer_7,0.4169173152566281,0.3563040095887643
google/byt5-large_layer_8,0.42142550266613177,0.35906103991151994
google/byt5-large_layer_9,0.4284610801181094,0.36197212829781267
google/byt5-large_layer_10,0.4348134725197137,0.3648201796331027
google/byt5-large_layer_11,0.4397423123354137,0.3667488865891328
google/byt5-large_layer_12,0.444791383574559,0.36805163885040193
google/byt5-large_layer_13,0.4493461899787327,0.3695313080854236
google/byt5-large_layer_14,0.45473539949252795,0.3704158929541866
google/byt5-large_layer_15,0.4626196288997675,0.37334306470172957
google/byt5-large_layer_16,0.4699527752662587,0.3742437329317428
google/byt5-large_layer_17,0.47317110485879743,0.3736003984817334
google/byt5-large_layer_18,0.4751995933527802,0.3719759789954595
google/byt5-large_layer_19,0.47179984000937253,0.3683572227141564
google/byt5-large_layer_20,0.4669573096918804,0.36343571417158416
google/byt5-large_layer_21,0.46252136604586863,0.3595757074715275
google/byt5-large_layer_22,0.46108426144614656,0.3562303683314784
google/byt5-large_layer_23,0.4552815462742756,0.3498131071926342
google/byt5-large_layer_24,0.45462555190841525,0.345985267215078
google/byt5-large_layer_25,0.4605874427825684,0.34411959731005065
google/byt5-large_layer_26,0.46949413262088474,0.3437496800012952
google/byt5-large_layer_27,0.4692188631838578,0.34056517447374846
google/byt5-large_layer_28,0.4664464395385929,0.33763800272620553
google/byt5-large_layer_29,0.46456940091216886,0.33567583265367673
google/byt5-large_layer_30,0.4621823640566805,0.3348716645911649
google/byt5-large_layer_31,0.45887991362863967,0.3316710757023679
google/byt5-large_layer_32,0.43934534831141614,0.31693871679715174
google/byt5-large_layer_33,0.4469484523536653,0.3236293950772499
