model_layer,pearson,kendall
ai-forever/ru-en-RoSBERTa_layer_12,0.2552170776263943,0.24546855596454387
ai-forever/ru-en-RoSBERTa_layer_13,0.25726918883791494,0.24627932943083258
ai-forever/ru-en-RoSBERTa_layer_14,0.266782045597587,0.25059171507902656
ai-forever/ru-en-RoSBERTa_layer_15,0.2688643144312887,0.25142227518906807
ai-forever/ru-en-RoSBERTa_layer_16,0.2676101772111555,0.2508738977890394
ai-forever/ru-en-RoSBERTa_layer_17,0.26838292988994655,0.25056405574170915
ai-forever/ru-en-RoSBERTa_layer_18,0.27050859877233613,0.2522770998111108
ai-forever/ru-en-RoSBERTa_layer_19,0.27733651964794215,0.256936504439475
ai-forever/ru-en-RoSBERTa_layer_20,0.2806700943856566,0.25946664799668867
ai-forever/ru-en-RoSBERTa_layer_21,0.2783297999223023,0.2569157230059525
ai-forever/ru-en-RoSBERTa_layer_22,0.27294006561825,0.25364872968999497
ai-forever/ru-en-RoSBERTa_layer_23,0.2589892046608302,0.24375695638026945
kazzand/ru-longformer-tiny-16384_layer_0,0.26179043253041395,0.2501971317971239
kazzand/ru-longformer-tiny-16384_layer_1,0.26179043253041395,0.2501971317971239
kazzand/ru-longformer-tiny-16384_layer_2,0.26179043253041395,0.2501971317971239
kazzand/ru-longformer-base-4096_layer_0,0.23668149313327874,0.22548780805077637
kazzand/ru-longformer-base-4096_layer_1,0.23668149313327874,0.22548780805077637
kazzand/ru-longformer-base-4096_layer_2,0.23668149313327874,0.22548780805077637
kazzand/ru-longformer-base-4096_layer_3,0.23668149313327874,0.22548780805077637
kazzand/ru-longformer-base-4096_layer_4,0.23668149313327874,0.22548780805077637
kazzand/ru-longformer-base-4096_layer_5,0.23668149313327874,0.22548780805077637
kazzand/ru-longformer-base-4096_layer_6,0.23668149313327874,0.22548780805077637
kazzand/ru-longformer-base-4096_layer_7,0.23668149313327874,0.22548780805077637
kazzand/ru-longformer-base-4096_layer_8,0.23668149313327874,0.22548780805077637
kazzand/ru-longformer-base-4096_layer_9,0.23668149313327874,0.22548780805077637
kazzand/ru-longformer-base-4096_layer_10,0.23668149313327874,0.22548780805077637
kazzand/ru-longformer-base-4096_layer_11,0.23668149313327874,0.22548780805077637
kazzand/ru-longformer-large-4096_layer_0,0.25281247936520257,0.24123315479495266
kazzand/ru-longformer-large-4096_layer_1,0.25281247936520257,0.24123315479495266
kazzand/ru-longformer-large-4096_layer_2,0.25281247936520257,0.24123315479495266
kazzand/ru-longformer-large-4096_layer_3,0.25281247936520257,0.24123315479495266
kazzand/ru-longformer-large-4096_layer_4,0.25281247936520257,0.24123315479495266
kazzand/ru-longformer-large-4096_layer_5,0.25281247936520257,0.24123315479495266
kazzand/ru-longformer-large-4096_layer_6,0.25281247936520257,0.24123315479495266
kazzand/ru-longformer-large-4096_layer_7,0.25281247936520257,0.24123315479495266
kazzand/ru-longformer-large-4096_layer_8,0.25281247936520257,0.24123315479495266
kazzand/ru-longformer-large-4096_layer_9,0.25281247936520257,0.24123315479495266
kazzand/ru-longformer-large-4096_layer_10,0.25281247936520257,0.24123315479495266
kazzand/ru-longformer-large-4096_layer_11,0.25281247936520257,0.24123315479495266
kazzand/ru-longformer-large-4096_layer_12,0.25281247936520257,0.24123315479495266
kazzand/ru-longformer-large-4096_layer_13,0.25281247936520257,0.24123315479495266
kazzand/ru-longformer-large-4096_layer_14,0.25281247936520257,0.24123315479495266
kazzand/ru-longformer-large-4096_layer_15,0.25281247936520257,0.24123315479495266
kazzand/ru-longformer-large-4096_layer_16,0.25281247936520257,0.24123315479495266
kazzand/ru-longformer-large-4096_layer_17,0.25281247936520257,0.24123315479495266
kazzand/ru-longformer-large-4096_layer_18,0.25281247936520257,0.24123315479495266
kazzand/ru-longformer-large-4096_layer_19,0.25281247936520257,0.24123315479495266
kazzand/ru-longformer-large-4096_layer_20,0.25281247936520257,0.24123315479495266
kazzand/ru-longformer-large-4096_layer_21,0.25281247936520257,0.24123315479495266
kazzand/ru-longformer-large-4096_layer_22,0.25281247936520257,0.24123315479495266
kazzand/ru-longformer-large-4096_layer_23,0.25281247936520257,0.24123315479495266
ai-forever/ruT5-base_layer_0,0.2596566302625599,0.22930905760401066
