model_layer,pearson,kendall
ai-forever/ru-en-RoSBERTa_layer_12,0.354448693098526,0.2608560361175786
ai-forever/ru-en-RoSBERTa_layer_13,0.3669358157552713,0.26904246699394874
ai-forever/ru-en-RoSBERTa_layer_14,0.39482795175848556,0.28607474655794873
ai-forever/ru-en-RoSBERTa_layer_15,0.399014703003925,0.2876348325992216
ai-forever/ru-en-RoSBERTa_layer_16,0.4057947231867797,0.2939073434868137
ai-forever/ru-en-RoSBERTa_layer_17,0.4305388410071049,0.3136255443796031
ai-forever/ru-en-RoSBERTa_layer_18,0.43096741946876527,0.3151373803371253
ai-forever/ru-en-RoSBERTa_layer_19,0.4419334018622223,0.32438531305601104
ai-forever/ru-en-RoSBERTa_layer_20,0.44611364751350463,0.3288886542060771
ai-forever/ru-en-RoSBERTa_layer_21,0.45655796083686406,0.33324724510489107
ai-forever/ru-en-RoSBERTa_layer_22,0.4728616429094551,0.3487676887113689
ai-forever/ru-en-RoSBERTa_layer_23,0.46121511862477715,0.33905333851622627
kazzand/ru-longformer-tiny-16384_layer_0,0.4084507344521462,0.2908836715717693
kazzand/ru-longformer-tiny-16384_layer_1,0.40642833050420013,0.28871241780298745
kazzand/ru-longformer-tiny-16384_layer_2,0.3885175517882363,0.2750415607402868
kazzand/ru-longformer-base-4096_layer_0,0.33400429732431597,0.23290315426466834
kazzand/ru-longformer-base-4096_layer_1,0.3393396428254328,0.2372134950797316
kazzand/ru-longformer-base-4096_layer_2,0.34175588634014925,0.24034975052352764
kazzand/ru-longformer-base-4096_layer_3,0.34975664592784095,0.249099099043656
kazzand/ru-longformer-base-4096_layer_4,0.35538156401241394,0.2558219440462547
kazzand/ru-longformer-base-4096_layer_5,0.36187521377975135,0.26122595342633403
kazzand/ru-longformer-base-4096_layer_6,0.3657922059029652,0.26598662835640385
kazzand/ru-longformer-base-4096_layer_7,0.3638981516788883,0.26506987676514043
kazzand/ru-longformer-base-4096_layer_8,0.3639759212051652,0.2647482095401357
kazzand/ru-longformer-base-4096_layer_9,0.35801888928919634,0.2620622882113463
kazzand/ru-longformer-base-4096_layer_10,0.3528255167380372,0.2590064495738014
kazzand/ru-longformer-base-4096_layer_11,0.3465332158542399,0.2553716099312481
kazzand/ru-longformer-large-4096_layer_0,0.3263480462782855,0.23253323695591288
kazzand/ru-longformer-large-4096_layer_1,0.3308046454222032,0.23988333304727077
kazzand/ru-longformer-large-4096_layer_2,0.3302612626897322,0.238741414398504
kazzand/ru-longformer-large-4096_layer_3,0.3183230370835589,0.23238848670466078
kazzand/ru-longformer-large-4096_layer_4,0.311135960314044,0.22738656135583735
kazzand/ru-longformer-large-4096_layer_5,0.31927436185849445,0.23168081880965039
kazzand/ru-longformer-large-4096_layer_6,0.3229134632186941,0.23912741506850968
kazzand/ru-longformer-large-4096_layer_7,0.3032512842811854,0.22508664069705359
kazzand/ru-longformer-large-4096_layer_8,0.2897881544336049,0.21582262461691765
kazzand/ru-longformer-large-4096_layer_9,0.265487339432443,0.1971176754828931
kazzand/ru-longformer-large-4096_layer_10,0.2512315139522086,0.18447615354020755
kazzand/ru-longformer-large-4096_layer_11,0.2399641496679236,0.17550163796257584
kazzand/ru-longformer-large-4096_layer_12,0.24949393941888076,0.18224056632642474
kazzand/ru-longformer-large-4096_layer_13,0.23844931489440668,0.17345905108379586
kazzand/ru-longformer-large-4096_layer_14,0.2515653898395756,0.1786057266838714
kazzand/ru-longformer-large-4096_layer_15,0.2591208706392217,0.1830608177501868
