model_layer,pearson,kendall
facebook/mbart-large-50_layer_9,0.8062808859707407,0.5827017401503894
facebook/mbart-large-50_layer_10,0.8032154452707462,0.5816547300883617
facebook/mbart-large-50_layer_11,0.7994569631274304,0.582000339831869
facebook/mbart-large-50-many-to-many-mmt_layer_0,0.7600168435607074,0.5471026542355927
facebook/mbart-large-50-many-to-many-mmt_layer_1,0.7742550218167389,0.5572287838104423
facebook/mbart-large-50-many-to-many-mmt_layer_2,0.7820605559944053,0.5588790030706394
facebook/mbart-large-50-many-to-many-mmt_layer_3,0.7803973609328159,0.5616101985297193
facebook/mbart-large-50-many-to-many-mmt_layer_4,0.7802912015991013,0.5617074447766112
facebook/mbart-large-50-many-to-many-mmt_layer_5,0.7803912421012779,0.5652284680522337
facebook/mbart-large-50-many-to-many-mmt_layer_6,0.7844748321499281,0.5703793289954514
facebook/mbart-large-50-many-to-many-mmt_layer_7,0.7873160887119589,0.5762239189751415
facebook/mbart-large-50-many-to-many-mmt_layer_8,0.7902228361634636,0.5803062783411859
facebook/mbart-large-50-many-to-many-mmt_layer_9,0.7909822348219775,0.5831427936796331
facebook/mbart-large-50-many-to-many-mmt_layer_10,0.7897818658345324,0.585344458396499
facebook/mbart-large-50-many-to-many-mmt_layer_11,0.787291555483739,0.5864116700416031
google/mt5-small_layer_0,0.7418899330026886,0.5182237174653062
google/mt5-small_layer_1,0.7555116582242625,0.5199606473015539
google/mt5-small_layer_2,0.7734204698531939,0.5278712536583585
google/mt5-small_layer_3,0.7776052370638858,0.5423489818852386
google/mt5-small_layer_4,0.7697324696610428,0.5437540430391474
google/mt5-small_layer_5,0.7559402656361244,0.5402926008703401
google/mt5-small_layer_6,0.7661309672250607,0.549888418924088
google/mt5-small_layer_7,0.7584757063740686,0.5447446497070079
google/mt5-base_layer_0,0.7422221816593296,0.5215692509677882
google/mt5-base_layer_1,0.7517055817922595,0.5204086247777947
google/mt5-base_layer_2,0.7639469281038249,0.5321460540738226
google/mt5-base_layer_3,0.7642349939272317,0.5257329324320978
google/mt5-base_layer_4,0.767107779418295,0.5234358384561424
google/mt5-base_layer_5,0.7647315324733145,0.5212528859416783
google/mt5-base_layer_6,0.7655015906330037,0.5233512828179685
google/mt5-base_layer_7,0.7647503436781136,0.5279032294734955
google/mt5-base_layer_8,0.7672830178992001,0.5317590190272543
google/mt5-base_layer_9,0.7693831106202196,0.5308972114403981
google/mt5-base_layer_10,0.7614407162933489,0.5309927705391491
google/mt5-base_layer_11,0.7609947204684182,0.5313469030093344
google/mt5-large_layer_0,0.7487067716601108,0.5287199422072929
google/mt5-large_layer_1,0.7662903591546049,0.5359852611507366
google/mt5-large_layer_2,0.7703823736628406,0.5311272265974984
