model_layer,pearson,kendall
ai-forever/ru-en-RoSBERTa_layer_12,0.33573052216063315,0.26571906681029833
ai-forever/ru-en-RoSBERTa_layer_13,0.34601334002832856,0.26841398635198493
ai-forever/ru-en-RoSBERTa_layer_14,0.3413257250716751,0.26410211508528636
ai-forever/ru-en-RoSBERTa_layer_15,0.3213846040144173,0.25008853346851606
ai-forever/ru-en-RoSBERTa_layer_16,0.33084811781351364,0.2732648415270208
ai-forever/ru-en-RoSBERTa_layer_17,0.3144341852512127,0.26571906681029833
ai-forever/ru-en-RoSBERTa_layer_18,0.3069009370667277,0.2592512599102505
ai-forever/ru-en-RoSBERTa_layer_19,0.3189956048916123,0.25871227600191316
ai-forever/ru-en-RoSBERTa_layer_20,0.33361231507556777,0.2732648415270208
ai-forever/ru-en-RoSBERTa_layer_21,0.32322402995438165,0.2614071955435998
ai-forever/ru-en-RoSBERTa_layer_22,0.3121431894116966,0.24469869438514288
ai-forever/ru-en-RoSBERTa_layer_23,0.2692880114741548,0.20373591735150662
kazzand/ru-longformer-tiny-16384_layer_0,0.2743521001215343,0.22152238632663818
kazzand/ru-longformer-tiny-16384_layer_1,0.2944105602702189,0.23715291966842042
kazzand/ru-longformer-tiny-16384_layer_2,0.3338090267995414,0.2732648415270208
kazzand/ru-longformer-base-4096_layer_0,0.27337880113591967,0.2166715311516023
kazzand/ru-longformer-base-4096_layer_1,0.26933564711232433,0.20966474034321714
kazzand/ru-longformer-base-4096_layer_2,0.27598584799184644,0.21721051505993963
kazzand/ru-longformer-base-4096_layer_3,0.27508503381588506,0.21451559551825303
kazzand/ru-longformer-base-4096_layer_4,0.2605111409530484,0.21397661160991568
kazzand/ru-longformer-base-4096_layer_5,0.24365316556248814,0.202657949534832
kazzand/ru-longformer-base-4096_layer_6,0.226225575301881,0.1940342070014349
kazzand/ru-longformer-base-4096_layer_7,0.2171993279520578,0.18217656101801388
kazzand/ru-longformer-base-4096_layer_8,0.20625434145039576,0.1918782713680856
kazzand/ru-longformer-base-4096_layer_9,0.1825676741697219,0.17355281848461676
kazzand/ru-longformer-base-4096_layer_10,0.15474363772481736,0.15037651042611205
kazzand/ru-longformer-base-4096_layer_11,0.13753657350491497,0.12935613800095658
kazzand/ru-longformer-large-4096_layer_0,0.28855382198445606,0.22529527368499938
kazzand/ru-longformer-large-4096_layer_1,0.2858702651646553,0.2226003541433128
kazzand/ru-longformer-large-4096_layer_2,0.32630488690436027,0.25547837255188927
kazzand/ru-longformer-large-4096_layer_3,0.3267731806801721,0.2506275173768534
kazzand/ru-longformer-large-4096_layer_4,0.32426856336263116,0.26086821163526247
kazzand/ru-longformer-large-4096_layer_5,0.30993415911581196,0.24847158174350412
kazzand/ru-longformer-large-4096_layer_6,0.3292431656497149,0.25332243691854
kazzand/ru-longformer-large-4096_layer_7,0.32024897445592054,0.2425427587517936
kazzand/ru-longformer-large-4096_layer_8,0.2781514119784823,0.21235965988490374
