model_layer,pearson,kendall
facebook/mbart-large-50_layer_9,0.36816393316327395,0.29482419786051356
facebook/mbart-large-50_layer_10,0.36054282646644065,0.2878174070521284
facebook/mbart-large-50_layer_11,0.3612724409429095,0.2872784231437911
facebook/mbart-large-50-many-to-many-mmt_layer_0,0.2761513405480378,0.22313933805165012
facebook/mbart-large-50-many-to-many-mmt_layer_1,0.2941890260257805,0.23553596794340845
facebook/mbart-large-50-many-to-many-mmt_layer_2,0.3116420377464789,0.2473936139268295
facebook/mbart-large-50-many-to-many-mmt_layer_3,0.32414310477529323,0.25116650128519075
facebook/mbart-large-50-many-to-many-mmt_layer_4,0.33492298109542695,0.2689529702603222
facebook/mbart-large-50-many-to-many-mmt_layer_5,0.3456802986033661,0.2808106162437433
facebook/mbart-large-50-many-to-many-mmt_layer_6,0.359994999177126,0.2910513105021523
facebook/mbart-large-50-many-to-many-mmt_layer_7,0.36861991656175386,0.302369972577236
facebook/mbart-large-50-many-to-many-mmt_layer_8,0.37156531782476515,0.31261066683564515
facebook/mbart-large-50-many-to-many-mmt_layer_9,0.3690859395402297,0.3050648921189226
facebook/mbart-large-50-many-to-many-mmt_layer_10,0.3696177083214872,0.2991360691272121
facebook/mbart-large-50-many-to-many-mmt_layer_11,0.3585388898984016,0.2883563909604657
google/mt5-small_layer_0,0.2910276918123497,0.22583425759333672
google/mt5-small_layer_1,0.30340463697147046,0.2425427587517936
google/mt5-small_layer_2,0.3160944509751852,0.254939388643552
google/mt5-small_layer_3,0.3463849704935757,0.2759597610687074
google/mt5-small_layer_4,0.35242780773278426,0.2910513105021523
google/mt5-small_layer_5,0.36020263155560456,0.2872784231437911
google/mt5-small_layer_6,0.35356344263456174,0.27488179325203277
google/mt5-small_layer_7,0.3458637877329993,0.2646410989936237
google/mt5-base_layer_0,0.297642016361823,0.2306851127683726
google/mt5-base_layer_1,0.3105891545226181,0.24901056565184143
google/mt5-base_layer_2,0.31916795271101994,0.25332243691854
google/mt5-base_layer_3,0.32522436429263496,0.26302414726861173
google/mt5-base_layer_4,0.3423367411465836,0.27110890589367154
google/mt5-base_layer_5,0.3626207267434224,0.290512326593815
google/mt5-base_layer_6,0.38418100933042726,0.3093767633856212
google/mt5-base_layer_7,0.3947969026224343,0.31692253810234366
google/mt5-base_layer_8,0.3945317179513562,0.31746152201068095
google/mt5-base_layer_9,0.3864384585263886,0.3153055863773317
google/mt5-base_layer_10,0.3846750306866251,0.31584457028566904
google/mt5-base_layer_11,0.3798038036761877,0.3109937151106331
google/mt5-large_layer_0,0.3028435044292181,0.239847839210107
google/mt5-large_layer_1,0.317318544618938,0.2506275173768534
google/mt5-large_layer_2,0.3126108627942213,0.24954954956017877
google/mt5-large_layer_3,0.31327673601587114,0.24577666220181751
google/mt5-large_layer_4,0.31244973398356324,0.24631564611015486
google/mt5-large_layer_5,0.31349635627991407,0.24577666220181751
google/mt5-large_layer_6,0.3161433738509543,0.24308174266013094
google/mt5-large_layer_7,0.31806237017686073,0.25008853346851606
google/mt5-large_layer_8,0.32280847131453444,0.25440040473521464
google/mt5-large_layer_9,0.3306447687163588,0.25979024381858784
google/mt5-large_layer_10,0.33986633203166045,0.2673360185353103
google/mt5-large_layer_11,0.34810621316967905,0.2743428093436954
google/mt5-large_layer_12,0.3621511403300953,0.2910513105021523
google/mt5-large_layer_13,0.3762992165919421,0.30560387602725997
google/mt5-large_layer_14,0.3814824437292887,0.3050648921189226
google/mt5-large_layer_15,0.38844184719110564,0.31692253810234366
google/mt5-large_layer_16,0.38530973221967096,0.3120716829273078
google/mt5-large_layer_17,0.38044662887752906,0.30991574729395854
google/mt5-large_layer_18,0.3809616082600655,0.3136886346523197
google/mt5-large_layer_19,0.38264671228571834,0.31692253810234366
google/mt5-large_layer_20,0.370484838093227,0.3018309886688987
google/mt5-large_layer_21,0.35989013223635524,0.2953631817688509
google/mt5-large_layer_22,0.3714964650054127,0.3034479403939107
google/mt5-large_layer_23,0.37571998140601354,0.30722082775227194
google/mt5-xl_layer_0,0.28556882785378923,0.22637324150167404
google/mt5-xl_layer_1,0.2920155444975038,0.2366139357600831
google/mt5-xl_layer_2,0.2960439758846215,0.2393088553017697
google/mt5-xl_layer_3,0.29572376919717613,0.2366139357600831
google/mt5-xl_layer_4,0.2963771193565586,0.24092580702678168
google/mt5-xl_layer_5,0.3001955590829268,0.24146479093511897
google/mt5-xl_layer_6,0.3024968629852451,0.24631564611015486
google/mt5-xl_layer_7,0.304584739199324,0.24847158174350412
google/mt5-xl_layer_8,0.3065511387697051,0.25008853346851606
