model_layer,pearson,kendall
ai-forever/ru-en-RoSBERTa_layer_12,0.5564115102262774,0.4348513971562403
ai-forever/ru-en-RoSBERTa_layer_13,0.5768558731731533,0.43681608720363296
ai-forever/ru-en-RoSBERTa_layer_14,0.5961093735630235,0.415859393364778
ai-forever/ru-en-RoSBERTa_layer_15,0.5873360657521597,0.4086555298576716
ai-forever/ru-en-RoSBERTa_layer_16,0.6189743943695034,0.421753463506956
ai-forever/ru-en-RoSBERTa_layer_17,0.6179165531822217,0.4283024303315981
ai-forever/ru-en-RoSBERTa_layer_18,0.6215156499248163,0.4256828436017413
ai-forever/ru-en-RoSBERTa_layer_19,0.6474462091337735,0.43288670710884763
ai-forever/ru-en-RoSBERTa_layer_20,0.6548207610653632,0.42764753364913394
ai-forever/ru-en-RoSBERTa_layer_21,0.6169537733653202,0.41978877345956334
ai-forever/ru-en-RoSBERTa_layer_22,0.5955588773957178,0.4145495999998495
ai-forever/ru-en-RoSBERTa_layer_23,0.5308520003877817,0.3929380094785304
kazzand/ru-longformer-tiny-16384_layer_0,0.5632875901908191,0.3470952417060352
kazzand/ru-longformer-tiny-16384_layer_1,0.5621616999021921,0.3398913781989288
kazzand/ru-longformer-tiny-16384_layer_2,0.5439937541791929,0.3490599317534278
kazzand/ru-longformer-base-4096_layer_0,0.5213510332434012,0.3641225554501048
kazzand/ru-longformer-base-4096_layer_1,0.536578305504957,0.36805193554489013
kazzand/ru-longformer-base-4096_layer_2,0.5566990252187384,0.3713264189572112
kazzand/ru-longformer-base-4096_layer_3,0.564216597022545,0.3641225554501048
kazzand/ru-longformer-base-4096_layer_4,0.5693912596013214,0.3595382786728553
kazzand/ru-longformer-base-4096_layer_5,0.5462745641552108,0.3477501383884994
kazzand/ru-longformer-base-4096_layer_6,0.5176340150352025,0.325483651184716
kazzand/ru-longformer-base-4096_layer_7,0.5099090006209696,0.32286406445485916
kazzand/ru-longformer-base-4096_layer_8,0.5001244372788833,0.30452695734586105
kazzand/ru-longformer-base-4096_layer_9,0.48074550059468396,0.28226047014207767
kazzand/ru-longformer-base-4096_layer_10,0.45922078890601326,0.25737439620843744
kazzand/ru-longformer-base-4096_layer_11,0.43609629738541467,0.24624115260654572
kazzand/ru-longformer-large-4096_layer_0,0.5320690833053354,0.38769883601881666
kazzand/ru-longformer-large-4096_layer_1,0.5229755054275717,0.37787538578185337
kazzand/ru-longformer-large-4096_layer_2,0.5096600003332439,0.3831145592415671
kazzand/ru-longformer-large-4096_layer_3,0.48131354511650065,0.3962124928908515
kazzand/ru-longformer-large-4096_layer_4,0.48418367697466164,0.40210656303302944
kazzand/ru-longformer-large-4096_layer_5,0.5163415930064239,0.41978877345956334
kazzand/ru-longformer-large-4096_layer_6,0.5522729311061185,0.41782408341217064
kazzand/ru-longformer-large-4096_layer_7,0.5369685736683265,0.4152044966823138
kazzand/ru-longformer-large-4096_layer_8,0.5351392859370065,0.40996532322260004
kazzand/ru-longformer-large-4096_layer_9,0.534658969832489,0.3903184227486735
kazzand/ru-longformer-large-4096_layer_10,0.5420388878535899,0.37591069573446073
kazzand/ru-longformer-large-4096_layer_11,0.5167931355586346,0.3903184227486735
kazzand/ru-longformer-large-4096_layer_12,0.5234376158703014,0.3988320796207084
kazzand/ru-longformer-large-4096_layer_13,0.5264496551043242,0.38769883601881666
kazzand/ru-longformer-large-4096_layer_14,0.5242005198779858,0.37787538578185337
kazzand/ru-longformer-large-4096_layer_15,0.5556590055634965,0.36870683222735434
kazzand/ru-longformer-large-4096_layer_16,0.5613137611438391,0.37067152227474703
kazzand/ru-longformer-large-4096_layer_17,0.5480901415421214,0.3641225554501048
kazzand/ru-longformer-large-4096_layer_18,0.5338204760780645,0.3523344151657489
kazzand/ru-longformer-large-4096_layer_19,0.5508719475069028,0.36150296872024795
kazzand/ru-longformer-large-4096_layer_20,0.5798528299113912,0.36215786540271216
kazzand/ru-longformer-large-4096_layer_21,0.5403322089156315,0.36215786540271216
kazzand/ru-longformer-large-4096_layer_22,0.5019352570513183,0.3654323488150333
kazzand/ru-longformer-large-4096_layer_23,0.40714247940367665,0.34644034502357096
