model_layer,pearson,kendall
ai-forever/ru-en-RoSBERTa_layer_12,0.7592140328996556,0.5952700451295782
ai-forever/ru-en-RoSBERTa_layer_13,0.77058795837293,0.5988396180734671
ai-forever/ru-en-RoSBERTa_layer_14,0.7794879911797097,0.5968761194330037
ai-forever/ru-en-RoSBERTa_layer_15,0.7799122509197031,0.5935097434609159
ai-forever/ru-en-RoSBERTa_layer_16,0.791341074044606,0.5980500306807242
ai-forever/ru-en-RoSBERTa_layer_17,0.7991175081591886,0.6007088380769184
ai-forever/ru-en-RoSBERTa_layer_18,0.7985589136092062,0.605674401267334
ai-forever/ru-en-RoSBERTa_layer_19,0.8107710310158126,0.6115001797627618
ai-forever/ru-en-RoSBERTa_layer_20,0.821924782414195,0.6159428093605602
ai-forever/ru-en-RoSBERTa_layer_21,0.809468716653154,0.6153783476208047
ai-forever/ru-en-RoSBERTa_layer_22,0.7968471835063613,0.6130823154595082
ai-forever/ru-en-RoSBERTa_layer_23,0.756304868718544,0.5942903125282005
kazzand/ru-longformer-tiny-16384_layer_0,0.7653112929590472,0.5669206404937159
kazzand/ru-longformer-tiny-16384_layer_1,0.7698573907617421,0.5829864894307899
kazzand/ru-longformer-tiny-16384_layer_2,0.7701969921045657,0.5886065690519902
kazzand/ru-longformer-base-4096_layer_0,0.7423545210862723,0.5452896980904
kazzand/ru-longformer-base-4096_layer_1,0.7518662173093033,0.5416577025427843
kazzand/ru-longformer-base-4096_layer_2,0.7588618455073768,0.5415519487474016
kazzand/ru-longformer-base-4096_layer_3,0.7640996386232133,0.5426166145361311
kazzand/ru-longformer-base-4096_layer_4,0.7651709832986762,0.5421938902866369
kazzand/ru-longformer-base-4096_layer_5,0.7652798870313517,0.5410169247316963
kazzand/ru-longformer-base-4096_layer_6,0.7675449351698609,0.5390877543955669
kazzand/ru-longformer-base-4096_layer_7,0.7686769571991303,0.5317994704752614
kazzand/ru-longformer-base-4096_layer_8,0.7629576273412049,0.5204410473598948
kazzand/ru-longformer-base-4096_layer_9,0.7554152739655359,0.50811745721239
kazzand/ru-longformer-base-4096_layer_10,0.746377819153391,0.49710771614314786
kazzand/ru-longformer-base-4096_layer_11,0.7382266342466239,0.48660128749759807
kazzand/ru-longformer-large-4096_layer_0,0.756289288066031,0.561530066570471
kazzand/ru-longformer-large-4096_layer_1,0.7536490220427101,0.5659040495650206
kazzand/ru-longformer-large-4096_layer_2,0.7604410907750263,0.5760302313102356
kazzand/ru-longformer-large-4096_layer_3,0.7429808275136005,0.5747696045895284
kazzand/ru-longformer-large-4096_layer_4,0.7367355293994234,0.572361103828492
kazzand/ru-longformer-large-4096_layer_5,0.747519827490399,0.5691860900276344
kazzand/ru-longformer-large-4096_layer_6,0.7528964436231851,0.5679203364676104
kazzand/ru-longformer-large-4096_layer_7,0.7299876460185558,0.5551157412803641
kazzand/ru-longformer-large-4096_layer_8,0.7164574320360213,0.5439796823689136
kazzand/ru-longformer-large-4096_layer_9,0.6973847163989105,0.5331565731818038
kazzand/ru-longformer-large-4096_layer_10,0.690985082359759,0.5433925644016492
kazzand/ru-longformer-large-4096_layer_11,0.6911479348996273,0.5598795560766762
kazzand/ru-longformer-large-4096_layer_12,0.6968711718711539,0.5659741464240055
kazzand/ru-longformer-large-4096_layer_13,0.7048157731029226,0.5698669271234725
kazzand/ru-longformer-large-4096_layer_14,0.7199267957362879,0.5694278545957749
kazzand/ru-longformer-large-4096_layer_15,0.7212594531730101,0.5623645699605764
kazzand/ru-longformer-large-4096_layer_16,0.7156277438187968,0.5605352242831586
kazzand/ru-longformer-large-4096_layer_17,0.7197885701920814,0.5635580794944918
kazzand/ru-longformer-large-4096_layer_18,0.7084443066492857,0.5633370104157676
kazzand/ru-longformer-large-4096_layer_19,0.72521154632444,0.567881642503069
kazzand/ru-longformer-large-4096_layer_20,0.7398593141975672,0.5681660080064246
kazzand/ru-longformer-large-4096_layer_21,0.7148666840408027,0.5582304076706406
kazzand/ru-longformer-large-4096_layer_22,0.684137651037464,0.5436187982120184
kazzand/ru-longformer-large-4096_layer_23,0.5974093409544158,0.4904332149498079
ai-forever/ruT5-base_layer_0,0.7751786297194434,0.5435548703548639
ai-forever/ruT5-base_layer_1,0.6925212954283235,0.5113159489461022
ai-forever/ruT5-base_layer_2,0.708660230932959,0.5120988789695221
ai-forever/ruT5-base_layer_3,0.721176418463011,0.5239208664154653
ai-forever/ruT5-base_layer_4,0.7259241904351599,0.5322303191759603
ai-forever/ruT5-base_layer_5,0.7156403911459085,0.5357201933278263
ai-forever/ruT5-base_layer_6,0.7054603130906483,0.5200642725463365
ai-forever/ruT5-base_layer_7,0.7314779846770967,0.5099782438608387
ai-forever/ruT5-base_layer_8,0.7168634325109826,0.49319190700523147
ai-forever/ruT5-base_layer_9,0.7209403092765131,0.4999946232201458
ai-forever/ruT5-base_layer_10,0.7031311473817311,0.48922461353085195
ai-forever/ruT5-base_layer_11,0.6957248414263242,0.500130779370625
ai-forever/ruT5-large_layer_0,0.7557757129409891,0.542518570439724
ai-forever/ruT5-large_layer_1,0.6253536975705415,0.47055783804570983
ai-forever/ruT5-large_layer_2,0.6683023634860588,0.4923626209540691
ai-forever/ruT5-large_layer_3,0.6848045706770387,0.4976255643881968
ai-forever/ruT5-large_layer_4,0.7005033750975904,0.5100349916044843
ai-forever/ruT5-large_layer_5,0.7179582798351934,0.5157967373042336
ai-forever/ruT5-large_layer_6,0.7236047379397119,0.5176645203941406
ai-forever/ruT5-large_layer_7,0.7287653791097914,0.5123999613749175
ai-forever/ruT5-large_layer_8,0.7279301762201398,0.515007293470205
ai-forever/ruT5-large_layer_9,0.7262613122115789,0.5097735732372016
ai-forever/ruT5-large_layer_10,0.7048759904731564,0.48021299651996885
ai-forever/ruT5-large_layer_11,0.7108117799641592,0.4862706360225387
ai-forever/ruT5-large_layer_12,0.7139424711723075,0.48924468783508923
ai-forever/ruT5-large_layer_13,0.6967146567363702,0.481835523979846
ai-forever/ruT5-large_layer_14,0.6381456843350988,0.44282635046963675
ai-forever/ruT5-large_layer_15,0.6463707324844857,0.4544883575037367
ai-forever/ruT5-large_layer_16,0.6335637358016092,0.4491963054156669
ai-forever/ruT5-large_layer_17,0.6367581868433779,0.4589134323943107
ai-forever/ruT5-large_layer_18,0.6446959363315884,0.4676557918896627
ai-forever/ruT5-large_layer_19,0.6563265866256862,0.47565845691366143
ai-forever/ruT5-large_layer_20,0.6710277678050224,0.48394259859490074
ai-forever/ruT5-large_layer_21,0.6953810252531692,0.4982195019548705
ai-forever/ruT5-large_layer_22,0.6957008231378707,0.5049538491625998
ai-forever/ruT5-large_layer_23,0.6942978037436602,0.5081082787813407
ai-forever/FRED-T5-large_layer_0,0.7596311546578116,0.5430007902907471
ai-forever/FRED-T5-large_layer_1,0.7372697733612116,0.5214316526900379
ai-forever/FRED-T5-large_layer_2,0.7149442287449699,0.5142473792286417
ai-forever/FRED-T5-large_layer_3,0.7266338283685432,0.5208138587038357
ai-forever/FRED-T5-large_layer_4,0.7309657146643909,0.5219033988396148
ai-forever/FRED-T5-large_layer_5,0.7401180692301079,0.5291244751921127
ai-forever/FRED-T5-large_layer_6,0.7546144266541216,0.5334982005943115
ai-forever/FRED-T5-large_layer_7,0.7665525742332041,0.5344585669463027
ai-forever/FRED-T5-large_layer_8,0.7676667191793194,0.5399798734074015
ai-forever/FRED-T5-large_layer_9,0.7783026726870368,0.54465311324746
ai-forever/FRED-T5-large_layer_10,0.7841846060929185,0.5493189343229091
ai-forever/FRED-T5-large_layer_11,0.7904570630018621,0.5494579997928432
ai-forever/FRED-T5-large_layer_12,0.7971891163341978,0.5470487923524194
ai-forever/FRED-T5-large_layer_13,0.7990948206424457,0.5529830767101107
ai-forever/FRED-T5-large_layer_14,0.793729913419564,0.5508361444185268
ai-forever/FRED-T5-large_layer_15,0.5966116070367726,0.4377708260532327
ai-forever/FRED-T5-large_layer_16,0.6042698187690343,0.4476449108164568
ai-forever/FRED-T5-large_layer_17,0.6359158639319259,0.45939696128767915
ai-forever/FRED-T5-large_layer_18,0.640336532508391,0.45748873865735207
ai-forever/FRED-T5-large_layer_19,0.6561097401483666,0.4634553164609903
ai-forever/FRED-T5-large_layer_20,0.6601514110110503,0.46276304389674827
ai-forever/FRED-T5-large_layer_21,0.681925561104593,0.4708879003378437
ai-forever/FRED-T5-large_layer_22,0.6955986706441968,0.47244162239261756
ai-forever/FRED-T5-large_layer_23,0.22832714007330368,0.20984004791005903
